Station Name, Latitude, Longitude
MH Kumpeh Ulu Hub, -1.56662, 103.67631
MH Kualuh Selatan Hub, 2.477458, 99.633349
MH Krueng Sabee 2 Hub, 4.643061, 95.588012
MH Krueng Sabee Hub, 4.643061, 95.588012
MH Koto Gasib Hub, 0.60876, 101.800388
MH Kota Solok 2 Hub, -0.974974, 100.897799
MH Kota Solok Hub, -0.670405, 100.535688
MH Kota Pinang 2 Hub, 1.897467, 100.0832
MH Kota Baru 2 Hub, -1.762251, 103.545477
MH 2 Kluet Utara Hub, 3.088418, 97.337063
MH 1 Kluet Utara Hub, 3.088418, 97.337063
MH Keritang 3 Hub, -0.67864, 102.68815
MH Keritang 2 Hub, -0.702806, 102.663389
MH Karang Baru 2 Hub, 4.289345, 98.05129
MH Karang Baru Hub, 4.241836, 98.179288
MH 2 Johan Pahlawan Hub, 4.155507, 96.13795
MH 1 Johan Pahlawan Hub, 4.155507, 96.13795
MH Idi Rayeuk Hub, 4.928365, 97.7916
MH 3 Gunung Sitoli Hub, 1.178085, 97.538573
MH 2 Gunung Sitoli Hub, 0.957024, 97.852156
MH 1 Gunung Sitoli Hub, 1.08117, 97.887112
MH Gunung Meriah 3 Hub, 2.382974, 97.942589
MH Gunung Meriah 2 Hub, 2.382974, 97.942589
MH Gunung Meriah Hub, 2.382974, 97.942589
MH Galang 2 Hub, 3.265087, 98.796841
MH Galang Hub, 3.437805, 98.885389
MH Dumai Hub, 1.669051, 101.4341
MH Dolok Sanggul 7 Hub, 2.251991, 98.74857
MH Dolok Sanggul 6 Hub, 2.121362, 98.838826
MH Dolok Sanggul 5 Hub, 2.251991, 98.74857
MH Dolok Sanggul 4 Hub, 2.251991, 98.74857
MH Dolok Sanggul 3 Hub, 2.251991, 98.74857
MH Dolok Sanggul 2 Hub, 2.527, 98.656353
MH Dolok Sanggul Hub, 2.251991, 98.74857
MH Dewantara 2 Hub, 5.235803, 97.026986
MH Dewantara Hub, 5.235803, 97.026986
MH Buntu Pane Hub, 2.916834, 99.546175
MH Bukit Tinggi Hub, -0.27179, 100.3747
MH 1 Blang Kejeren Hub, 3.991449, 97.34262
MH Binjai Barat Hub, 3.513366, 98.393538
MH Bebesen Hub, 4.631854, 96.834677
MH Barus 2 Hub, 2.013186, 98.402268
MH Barus Hub, 2.013186, 98.402268
MH Barumun Hub, 1.051352, 99.733957
MH Banuhampu Hub, -0.422911, 100.260517
MH Bangko Pusaka (Pusako) Hub, 1.685142, 100.83789
MH 1 Bangko Hub, -2.04974, 102.2804
MH Bangkinang Hub, 0.34552, 101.0233
MH Banda Aceh 4 Hub, 5.653252, 95.443673
MH Banda Aceh 3 Hub, 5.562849, 95.35259
MH Banda Aceh 2 Hub, 5.562849, 95.35259
MH Banda Aceh Hub, 5.593213, 95.397078
MH Balige 5 Hub, 2.333712, 99.08325
MH Balige 4 Hub, 2.333712, 99.08325
MH Balige 3 Hub, 2.325504, 98.929814
MH Balige 2 Hub, 2.333712, 99.08325
MH Balige Hub, 2.333712, 99.08325
MH Bagan Hulu 2 Hub, 2.149272, 100.80752
MH Bagan Hulu Hub, 2.149272, 100.80752
MH Wonomulyo 4 Hub, -3.396466, 119.214449
MH Walenrang 2 Hub, -2.845037, 120.121536
MH Unaaha 2 Hub, -3.860459, 122.051519
MH Unaaha Hub, -3.860459, 122.051519
MH Tompobulu 2 Hub, -5.458306, 119.781105
MH Tobelo 2 Hub, 1.729908, 128.010402
MH Tirawuta 2 Hub, -4.039575, 121.90309
MH Tinakung 4 Hub, -1.306904, 123.300557
MH Tempe 3 Hub, -4.14365, 120.039
MH Tempe 2 Hub, -4.14365, 120.039
MH Tempe Hub, -4.14365, 120.039
MH 1 Sungguminasa Hub, -5.207017, 119.453963
MH 2 Sigi Biromaru Hub, -0.954529, 119.92737
MH Poso Kota 3 Hub, -1.397148, 120.751283
MH 2 Poso Kota Hub, -1.397148, 120.751283
MH Poso Kota Hub, -1.397148, 120.751283
MH Pomalaa 3 Hub, -4.17188, 121.658732
MH Pomalaa 2 Hub, -4.17188, 121.658732
MH Petasia 4 Hub, -1.977895, 121.338
MH Parigi 6 Hub, -0.801645, 120.16724
MH Pallangga 2 Hub, -5.22088, 119.4457
MH Pagimana 2 Hub, -0.796445, 122.657343
MH Namlea Hub, -3.259035, 127.095967
MH Mimika Baru 5 Hub, -4.562468, 136.888607
MH Mimika Baru 4 Hub, -4.562468, 136.888607
MH Mimika Baru 3 Hub, -4.562468, 136.888607
MH Mimika Baru 2 Hub, -4.562468, 136.888607
MH Merauke Hub, -8.503494, 140.387252
MH Marang 2 Hub, -4.703805, 119.548694
MH Makale 4 Hub, -3.12022, 119.860703
MH Lasusua 3 Hub, -3.500745, 120.881473
MH Lasusua 2 Hub, -3.500745, 120.881473
MH Lalabata 2 Hub, -4.362846, 119.902785
MH Kulisusu 3 Hub, -4.778459, 123.17361
MH Kulisusu 2 Hub, -4.778459, 123.17361
MH Kolaka 2 Hub, -4.077846, 121.631571
MH Dua Pitue Hub, -3.900363, 120.025339
MH 1 Bolano Lambunu Hub, 0.495972, 120.969203
MH Biau 4 Hub, 1.160034, 121.424724
MH 2 Barru Hub, -4.39702, 119.6224
MH Bantaeng 3 Hub, -5.54577, 119.9443
MH Andowia Hub, -3.550597, 122.055335
MH Andoolo 6 Hub, -4.320489, 122.24875
MH Telawang 2 Hub, -2.707486, 112.381915
MH Telawang Hub, -2.543514, 112.420393
MH Tarakan Barat Hub, 3.360654, 117.544352
MH 1 Tanjung Selor Hub, 2.849695, 117.370659
MH 2 Tanjung Redeb Hub, 2.147573, 117.4885
MH 1 Tanjung Redeb Hub, 2.146913, 117.468332
MH Tanjung Hub, -2.14291, 115.3894
MH Tanah Grogot 2 Hub, -1.91516, 116.1969
MH 1 Tanah Grogot Hub, -1.91516, 116.1969
MH Sungai Pinang Hub, -0.478425, 117.156846
MH Sukamara 4 Hub, -2.724195, 111.166713
MH Sukamara 3 Hub, -2.724195, 111.166713
MH Sukamara 2 Hub, -2.428861, 111.370609
MH Sukamara Hub, -2.724195, 111.166713
MH Simpang Empat Tanah Bumbu Hub, -3.403287, 115.986283
MH Selat 3 Hub, -3.257682, 114.338554
MH Selat 2 Hub, -2.984586, 114.383369
MH Selat Hub, -2.984586, 114.383369
Maduran First Mile Hub, -7.014695, 112.281114
Bulakamba First Mile Hub, -6.873991, 108.931998
MH Sekadau Hilir 4 Hub, 0.020259, 110.8861
MH Sarang Halang 2 Hub, -3.812941, 114.780973
MH Sarang Halang Hub, -3.812941, 114.780973
MH Sangkulirang Hub, 0.875654, 117.866442
MH Sanggau 3 Hub, 0.122955, 110.5949
MH Sangatta Hub, 0.598328, 117.297923
MH Samarinda Seberang 2 Hub, -0.826539, 117.234007
MH Samarinda Seberang Hub, -0.632669, 117.072857
MH Pulau Laut Tengah 2 Hub, -3.467094, 116.074649
MH Pulau Laut Tengah Hub, -3.467094, 116.074649
MH Penajam 2 Hub, -1.259242, 116.766413
MH Penajam Hub, -1.259242, 116.766413
MH Pelaihari Hub, -3.79531, 114.7739
MH Parenggean 4 Hub, -2.026095, 112.798739
MH Parenggean 3 Hub, -2.026095, 112.798739
MH Parenggean 2 Hub, -2.026095, 112.798739
MH Parenggean Hub, -2.026095, 112.798739
MH Palaran Hub, -0.653684, 117.249938
MH 2 Palangka Raya Hub, -2.178665, 113.877966
MH 1 Palangka Raya Hub, -1.957508, 113.95661
MH Nunukan 2 Hub, 4.087903, 117.710674
MH Nunukan Hub, 4.087903, 117.710674
MH Murung 2 Hub, -0.655728, 114.583378
MH Murung Hub, -0.655728, 114.583378
MH Muara Teweh 6 Hub, -0.94503, 114.9025
MH Muara Teweh 5 Hub, -0.94503, 114.9025
MH Muara Teweh 4 Hub, -0.94503, 114.9025
MH Muara Teweh 3 Hub, -0.94503, 114.9025
MH Muara Teweh 2 Hub, -0.94503, 114.9025
MH Muara Teweh Hub, -0.94503, 114.9025
MH Marabahan Hub, -6.21606, 106.8141
MH Malinau Kota 3 Hub, 3.588095, 116.629858
MH Malinau Kota 2 Hub, 3.588095, 116.629858
MH Malinau Kota Hub, 3.753286, 116.747336
MH Long Ikis 2 Hub, -1.577167, 116.205503
MH Long Ikis Hub, -1.577167, 116.205503
MH Kurun 2 Hub, -1.11637, 113.862402
MH Kurun Hub, -1.11637, 113.862402
MH Kota Besi Hub, -2.405237, 112.981987
MH Kota Baru Kalsel 2 Hub, -3.24002, 116.2327
MH Kota Baru Kalsel Hub, -3.24002, 116.2327
MH Kota Bangun Hub, -0.23575, 116.626276
MH Maliku Hub, -2.971439, 114.12504
MH Khayan Hilir Hub, -2.783677, 114.268292
MH 2 Kelam Permai Hub, 0.078933, 111.630876
MH 1 Kelam Permai Hub, 0.078933, 111.630876
MH Kasongan 2 Hub, -1.89502, 113.3889
MH 1 Katingan Hilir 2 Hub, -1.89502, 113.3889
MH Kapuas Murung Hub, -2.835773, 114.532056
MH Kandangan Hub, -2.80179, 115.2601
MH Hanau 2 Hub, -2.492765, 112.118091
MH Hanau Hub, -2.492765, 112.118091
MH Dusun Selatan 3 Hub, -1.720838, 114.83657
MH Dusun Selatan 2 Hub, -1.720838, 114.83657
MH Dusun Selatan Hub, -1.720838, 114.83657
MH Bulik 2 Hub, -2.262558, 111.211849
MH Bulik Hub, -2.185483, 111.448584
MH Bengalon Hub, 1.100243, 116.925037
MH Batu Sopang 3 Hub, -1.824302, 115.889016
MH Batu Sopang 2 Hub, -1.824302, 115.889016
MH Batu Sopang Hub, -1.824302, 115.889016
MH 1 Barong Tongkok Hub, -0.219023, 115.710983
MH Arut Selatan Hub, -2.66933, 111.6625
MH Kelumpang Hulu 9 Hub, -3.093865, 115.97072
MH Kelumpang Hulu 8 Hub, -3.093865, 115.97072
MH Kelumpang Hulu 7 Hub, -3.093865, 115.97072
MH Kelumpang Hulu 6 Hub, -3.093865, 115.97072
MH Kelumpang Hulu 5 Hub, -3.093865, 115.97072
MH Kelumpang Hulu 4 Hub, -3.093865, 115.97072
Pronojiwo Hub, -8.215751, 112.938081
MH Kelumpang Hulu 3 Hub, -3.093865, 115.97072
MH Kelumpang Hulu 2 Hub, -3.093865, 115.97072
MH Kelumpang Hulu Hub, -3.093865, 115.97072
MH Kelumpang Hilir Hub, -3.198873, 115.994093
MH Bati-bati Hub, -3.59165, 114.70968
MH Barabai Hub, -2.58367, 115.3807
MH Banjarmasin 2 Hub, -3.41255, 114.674
MH Banjarmasin Hub, -3.41255, 114.674
MH Banjarbaru Hub, -3.50832, 115.018311
MH Anjir Muara 2 Hub, -3.177203, 114.52652
MH Anjir Muara Hub, -3.177203, 114.52652
MH Teluk Keramat Hub, 1.473301, 109.215598
MH Tayan Hulu Hub, 0.288654, 110.227461
MH Tayan Hilir Hub, 0.035049, 110.0926
MH Sungai Tebelian Hub, -0.027856, 111.457126
MH Sekayam Hub, 0.751014, 110.39197
MH Sekadau Hilir 3 Hub, 0.020259, 110.8861
MH Sekadau Hilir 2 Hub, 0.020259, 110.8861
MH Sekadau Hilir Hub, 0.020259, 110.8861
MH 1 Sengah Temila 2 Hub, 0.395324, 109.740325
MH Belitang 2 Hub, 0.23997, 111.208565
MH Belitang Hub, 0.23997, 111.208565
MH Manokwari Barat Hub, -0.875582, 134.04786
MH Bintuni Hub, -2.123666, 133.543878
MH Mimika Baru Hub, -4.573092, 136.883527
MH Abepura Hub, -2.567297, 140.694296
MH Tobelo Hub, 1.729908, 128.010402
MH Kota Maba Hub, 0.687974, 128.278645
MH Kota Masohi 3 Hub, -3.080189, 128.141454
MH Kota Masohi 2 Hub, -3.339895, 128.355645
MH Kota Masohi Hub, -3.311547, 128.947233
MH Baguala 3 Hub, -3.62905, 128.2382
MH Baguala 2 Hub, -3.62905, 128.2382
MH Baguala Hub, -3.60202, 128.024238
MH Wawoni Barat Hub, -4.059866, 122.9832
MH Tirawuta Hub, -4.048114, 121.897637
MH Rumbia Hub, -4.765807, 122.038443
MH Pomalaa Hub, -4.178598, 121.634515
MH Pasar Wajo 2 Hub, -5.481461, 122.851059
MH Pasar Wajo Hub, -5.481461, 122.851059
MH Mawasangka Tengah Hub, -5.329954, 122.370145
MH Lasusua Hub, -3.501601, 120.886117
MH Kulisusu Hub, -4.778854, 123.174522
MH Kolaka Hub, -4.081868, 121.642263
MH Batauga 2 Hub, -5.568438, 122.606685
MH Batauga Hub, -5.568438, 122.606685
MH 3 BATALAIWARU (BATALAIWORU) Hub, -4.816806, 122.733444
MH BATALAIWARU (BATALAIWORU) 2 Hub, -4.816806, 122.733444
MH BATALAIWARU (BATALAIWORU) Hub, -4.816806, 122.733444
MH Andoolo 5 Hub, -4.311877, 122.249457
MH Andoolo 4 Hub, -4.311877, 122.249457
MH Andoolo 3 Hub, -4.311877, 122.249457
MH Andoolo 2 Hub, -4.311877, 122.249457
MH Andoolo Hub, -4.311877, 122.249457
MH Tinakung 3 Hub, -1.306904, 123.300557
MH Tinakung 2 Hub, -1.306904, 123.300557
MH Tinakung Hub, -1.306904, 123.300557
MH 1 Sigi Biromaru Hub, -0.953523, 119.924265
MH Petasia 3 Hub, -1.977895, 121.338
MH Petasia 2 Hub, -1.977895, 121.338
MH Petasia Hub, -1.977895, 121.338
MH Parigi 5 Hub, -0.799247, 120.164744
MH Parigi 4 Hub, -0.799247, 120.164744
MH Parigi 3 Hub, -0.799247, 120.164744
MH 2 Bolano Lambunu Hub, 0.54475, 120.729611
MH Parigi Hub, -0.799247, 120.164744
MH Pagimana Hub, -0.796446, 122.657343
MH Luwuk 5 Hub, -0.972692, 122.781825
MH Luwuk 3 Hub, -0.972692, 122.781825
MH Luwuk 2 Hub, -0.972692, 122.781825
MH Luwuk Hub, -0.972692, 122.781825
MH 3 Bungku Tengah Hub, -2.477735, 121.933874
MH 2 Bungku Tengah Hub, -2.477735, 121.933874
MH 1 Bungku Tengah Hub, -2.477735, 121.933874
MH Biau 3 Hub, 1.160204, 121.424986
MH Biau 2 Hub, 1.160204, 121.424986
MH Biau Hub, 1.160204, 121.424986
MH Baolan 6 Hub, 1.035917, 120.814812
MH Baolan 5 Hub, 1.035917, 120.814812
MH Baolan 4 Hub, -3.670181, 119.539047
MH Baolan 3 Hub, 1.035917, 120.814812
MH Baolan 2 Hub, 1.035917, 120.814812
MH Baolan Hub, 1.035917, 120.814812
MH Banawa 2 Hub, -0.669738, 119.742002
MH Banawa Hub, -0.669738, 119.742002
MH Bahodopi Hub, -2.792244, 122.091938
MH Watang Sawitto Hub, -3.5441, 119.529736
MH Walenrang Hub, -2.845037, 120.121536
MH Ujung Bulu 2 Hub, -5.54122, 120.1927
MH Ujung Bulu Hub, -5.54122, 120.1927
MH Turikale 3 Hub, -5.04288, 119.5667
MH Turikale 2 Hub, -5.04288, 119.5667
MH Turikale Hub, -5.055646, 120.028812
MH 1 Towuti Hub, -2.646, 121.393889
MH Tompobulu Hub, -5.352622, 119.695777
MH Tinggimoncong Hub, -5.252194, 119.85525
MH Tanete Riattang 3 Hub, -4.54419, 120.3292
MH Tanete Riattang 2 Hub, -4.54419, 120.3292
MH 1 Tanete Riattang Hub, -4.54419, 120.3292
MH Sinjai Utara Hub, -5.235514, 120.165493
MH Rantepao 2 Hub, -2.970052, 119.900317
MH Rantepao Hub, -2.970052, 119.900317
MH Patallassang 2 Hub, -5.436148, 119.440326
MH Patallassang Hub, -5.436148, 119.440326
MH Palakka Hub, -4.515006, 120.268944
MH Marang Hub, -4.703842, 119.549482
MH Makale Utara Hub, -3.087548, 119.908751
MH Makale 3 Hub, -3.12349, 119.861326
MH Makale 2 Hub, -3.12349, 119.861326
MH Makale Hub, -3.12349, 119.861326
MH 1 Maiwa Hub, -3.780634, 119.848882
MH Libureng Hub, -4.955234, 120.115858
MH Lalabata Hub, -4.379204, 119.892858
MH Bulukumba Hub, -5.356899, 120.144098
MH 2 Binamu Hub, -5.650568, 119.724263
MH 1 Binamu Hub, -5.618706, 119.580978
MH Belopa 2 Hub, -3.373926, 120.357328
MH 1 Barru Hub, -4.39702, 119.6224
MH Baraka Hub, -3.405813, 119.854745
MH Bantaeng 2 Hub, -5.54577, 119.9443
MH Bantaeng Hub, -5.464519, 119.876335
MH Bajeng Hub, -5.300145, 119.403107
MH Wonomulyo 3 Hub, -3.396466, 119.214449
MH Wonomulyo Hub, -3.396466, 119.214449
MH 4 Topoyo Hub, -2.062123, 119.289719
MH 3 Topoyo Hub, -2.062123, 119.289719
MH 2 Topoyo Hub, -2.062123, 119.289719
MH 1 Topoyo Hub, -2.062123, 119.289719
MH Simboro Dan Kepulauan 4 Hub, -2.676629, 118.888819
MH Simboro Dan Kepulauan 3 Hub, -2.676629, 118.888819
MH Simboro Dan Kepulauan 2 Hub, -2.676629, 118.888819
MH Simboro Dan Kepulauan Hub, -2.676629, 118.888819
MH Pasangkayu 3 Hub, -1.178108, 119.37244
MH Pasangkayu Hub, -1.178108, 119.37244
MH Mamasa 3 Hub, -2.947893, 119.368966
MH Mamasa 2 Hub, -2.947893, 119.368966
MH Mamasa Hub, -2.947893, 119.368966
MH 2 Banggae Timur Hub, -3.545701, 118.9772
MH 1 Banggae Timur Hub, -3.545701, 118.9772
MH Tilamuta 2 Hub, 0.525948, 122.334913
MH Tilamuta Hub, 0.525948, 122.334913
MH 1 Marisa Hub, 0.462554, 121.947309
MH Limboto 2 Hub, 0.623158, 122.983566
MH Limboto Hub, 0.623158, 122.983566
MH Kwandang 2 Hub, 0.80505, 122.886791
MH Kwandang Hub, 0.80505, 122.886791
MH Kota Selatan 3 Hub, 0.567263, 123.047263
MH Kota Selatan 2 Hub, 0.592312, 123.075505
MH Kota Selatan Hub, 0.331296, 123.434347
MH Gorontalo 3 Hub, 0.526629, 123.103264
MH Gorontalo 2 Hub, 0.563835, 123.0829
MH Gorontalo Hub, 0.545261, 123.100515
MH Teluk Batang Hub, -1.056133, 109.713885
MH Sukadana Kalbar 2 Hub, -1.47589, 110.090973
MH Sukadana Kalbar Hub, -1.24687, 110.0926
MH Singkawang Hub, 0.904731, 108.9813
MH Silat Hilir 2 Hub, 0.258759, 111.785286
MH Silat Hilir Hub, 0.422855, 111.9942
MH Sengah Temila Hub, 0.326112, 109.673034
MH Semitau Hub, 0.523694, 111.969439
MH Sanggau Ledo 2 Hub, 1.145861, 109.701285
MH Sanggau Ledo Hub, 1.145861, 109.701285
MH Sandai 5 Hub, -1.249812, 110.530439
MH Sandai 4 Hub, -1.249812, 110.530439
MH Sandai 3 Hub, -1.249812, 110.530439
MH Sambas 2 Hub, 1.375052, 109.2869
MH Sambas Hub, 1.283158, 109.221288
MH 5 Putussibau Hub, 0.840051, 112.9363
MH 4 Putussibau Hub, 0.840051, 112.9363
MH 3 Putussibau Hub, 0.840051, 112.9363
MH 2 Putussibau Hub, 0.840051, 112.9363
MH 1 Putussibau Hub, 0.840051, 112.9363
MH Pemangkat Hub, 1.17754, 108.974
MH Monterado Hub, 0.865222, 109.099625
MH Mempawah Hulu Hub, 0.536164, 109.372372
MH Mempawah Hub, 0.364051, 108.9582
MH Melawi 4 Hub, -0.28917, 111.6063
MH Melawi 3 Hub, -0.28917, 111.6063
MH Melawi 2 Hub, -0.28917, 111.6063
MH Melawi Hub, -0.28917, 111.6063
MH Matan Hilir Selatan Hub, -2.019608, 110.115685
MH Landak Hub, 0.317051, 109.9021
MH Hulu Gurung Hub, 0.440593, 112.356876
MH 1 Galing Hub, 1.532666, 109.364472
MH Bunut Hulu 3 Hub, 0.293838, 112.643703
MH Bunut Hulu 2 Hub, 0.293838, 112.643703
MH Bengkayang Hub, 0.83116, 109.485616
MH Badau 2 Hub, 1.027028, 111.921297
MH Badau Hub, 1.027028, 111.921297
MH Anjongan Hub, 0.317966, 109.340768
MH Air Upas Hub, -2.3552, 110.83145
WH Triputra, -6.125776, 106.664867
MH Tiga Binanga 2 Hub, 3.088221, 98.463264
MH Tiga Binanga Hub, 3.088221, 98.463264
MH Matuari Hub, 1.431259, 125.119884
MH Kalawat Hub, 1.475378, 124.914579
MH Tombatu Timur 4 Hub, 1.030622, 124.716072
MH Tombatu Timur 3 Hub, 1.030622, 124.716072
MH Tombatu Timur 2 Hub, 1.030622, 124.716072
MH Tombatu Timur Hub, 1.030622, 124.716072
MH Amurang Barat 3 Hub, 1.184501, 124.507981
MH Amurang Barat 2 Hub, 1.184501, 124.507981
MH Amurang Barat Hub, 1.184501, 124.507981
MH Tondano Selatan 2 Hub, 1.288363, 124.883722
MH Tondano Selatan Hub, 1.288363, 124.883722
MH Beo 4 Hub, 4.226541, 126.789855
MH Beo 3 Hub, 4.226541, 126.789855
MH Beo 2 Hub, 4.226541, 126.789855
MH Beo Hub, 4.226541, 126.789855
MH Tahuna Hub, 3.60773, 125.485123
MH Kaidipang Hub, 0.882429, 123.558888
MH Tutuyan 2 Hub, 0.775113, 124.618895
MH Tutuyan Hub, 0.775113, 124.618895
MH Bolaang Uki 3 Hub, 0.324497, 123.546017
MH Bolaang Uki 2 Hub, 0.393968, 123.982557
MH Bolaang Uki Hub, 0.393968, 123.982557
MH Dumoga Utara 3 Hub, 0.620874, 123.958278
MH Dumoga Utara 2 Hub, 0.620874, 123.958278
MH Dumoga Utara Hub, 0.620874, 123.958278
Sei Sungai Kunyit Hub, 0.551151, 108.923893
Tabongo Hub, 0.594849, 122.913116
Tegal Barat First Mile Hub, -6.870139, 109.1172
Taman Madiun First Mile Hub, -7.643556, 111.509959
Sugihwaras First Mile Hub, -7.288235, 111.954133
Sindangkerta First Mile Hub, -6.988692, 107.413123
Kosambi 5 First Mile Hub, -6.067935, 106.682074
Mamajang First Mile Hub, -5.167306, 119.412139
Kauman Ponorogo First Mile Hub, -7.873023, 111.408389
Gili Trawangan Hub, -8.342812, 116.037881
Cariu First Mile Hub, -6.502343, 107.130901
J-Walk, -7.779454, 110.414375
MH Kupang Timur 2 Hub, -10.09994, 123.813214
MH Kupang Timur Hub, -10.105302, 123.793291
MH Ampana Kota Hub, -0.860411, 121.598044
MH 2 Mentaya Hilir Selatan Hub, -2.847655, 112.944208
MH 1 Mentaya Hilir Selatan Hub, -2.847655, 112.944208
MH Cidaun Hub, -7.464515, 107.33848
Tegal Barat Hub, -6.870139, 109.1172
Tawang First Mile Hub, -7.330726, 108.233843
Kapuas Murung Hub, -2.83033, 114.5374
Pasar Minggu 2 First Mile Hub, -6.285647, 106.825926
Arosbaya First Mile Hub, -6.947214, 112.832207
Sungai Raya Bengkayang Hub, 0.633065, 108.937611
MH Berastagi 3 Hub, 3.296324, 98.564131
MH Siantar Hub, 2.955161, 98.579429
MH Girsang Sipangan Bolon Hub, 2.666585, 98.943358
MH Siantar Selatan 2 Hub, 2.944777, 99.062462
MH Dolok Masihul Hub, 3.17031, 98.846682
MH 7 Kabanjahe Hub, 3.087556, 98.549583
MH 6 Kabanjahe Hub, 2.94551, 98.517541
MH Sipispis Hub, 3.134184, 98.940682
Service Point Gunung Anyar, -7.339712, 112.7762
Service Point Simpang Darmo Permai Utara, -7.277069, 112.683806
Service Point Segitiga Mas Kosambi D-15, -6.917103, 107.626774
Service Point Cimahi Utara, -6.884836, 107.556954
Service Point Margaasih 2, -6.966735, 107.553905
Service Point Raya Jendral Sudirman, -6.919955, 107.597067
Service Point Kelapa Dua, -6.21829, 106.601889
Service Point Penjaringan 3, -6.135317, 106.824558
Service Point Jatinegara, -6.218134, 106.864324
Service Point Kelapa Gading, -6.144902, 106.909981
Service Point Cendrawasih Sukapura, -6.151262, 106.923313
Service Point Cibinong, -6.475029, 106.857789
Service Point Jendral Sudirman Tangerang, -6.195873, 106.632582
Service Point Kramat Jati, -6.262151, 106.865377
Service Point Ciomas, -6.586539, 106.758818
Service Point Cibeureum, -7.354746, 108.271528
Service Point Cipedes, -7.317877, 108.21503
Service Point Plumbon, -6.706339, 108.478219
Service Point Arjawinangun, -6.634556, 108.38825
Service Point Paseh, -7.049597, 107.769653
Service Point Bojongsari, -6.230341, 106.823876
Service Point Pondok Melati, -6.300301, 106.929558
Service Point Mustika Jaya, -6.300301, 106.929558
Service Point Ciracas, -6.306194, 107.017511
Service Point Cikupa, -6.230341, 106.823876
Service Point Pondok Aren 2, -6.293925, 106.711727
Service Point Pondok Aren 1, -6.230341, 106.823876
Service Point Raya Sedati, -7.388027, 112.746444
Service Point Klojen, -7.968226, 112.613698
Service Point Gajayana 569, -7.945328, 112.609601
Service Point Pucang Anom 104A, -7.264212, 112.793952
Service Point Mulyosari Tengah, -7.264212, 112.793952
Service Point Kalijudan Mulyorejo, -7.255461, 112.782134
Service Point Alas Malang, -7.263379, 112.640641
Service Point Lakarsantri 2, -7.305174, 112.644011
Service Point Benowo, -7.254511, 112.631787
Service Point Kedung Cowek, -7.219072, 112.777018
Service Point Tambaksari, -7.246488, 112.773653
Service Point Sidoarjo, -7.443639, 112.682541
Service Point Tambaksari 2, -7.254621, 112.765878
Service Point Kedungkandang, -7.975488, 112.655201
Service Point Tenggilis Mejoyo, -7.320121, 112.76059
Service Point Lakarsantri, -7.310757, 112.652694
Service Point Griya Kebraon, -7.329753, 112.70026
Service Point Karang Tembok, -7.224368, 112.74807
Service Point Kendalsari Selatan, -7.315581, 112.783902
Service Point Babatan Mukti, -7.310857, 112.678105
Service Point Rungkut, -7.325303, 112.770523
Service Point Karang Empat Besar, -7.250798, 112.77002
Service Point Sukolilo, -7.306774, 112.768698
Service Point Darmo Indah Timur, -7.26405, 112.684169
Service Point Wonorejo Selatan, -7.31269, 112.797578
Service Point Keputih Jaya, -7.291462, 112.803316
Service Point Sawahan, -7.279655, 112.726028
Service Point Pekalongan Selatan, -6.910174, 109.661421
Service Point Sapugarut, -6.935094, 109.653467
Service Point Banjarsari, -7.55825, 110.816305
Service Point Laweyan, -7.557251, 110.780303
Service Point Serengan, -7.567621, 110.837564
Service Point Pasar Kliwon, -7.575558, 110.832263
Service Point Ciparay, -7.032924, 107.704216
Service Point Cileunyi, -6.94028, 107.739917
Service Point Cicalengka, -6.974888, 107.832044
Service Point Rancabolang, -6.94801, 107.66235
Service Point Cibaduyut, -6.948117, 107.594846
Service Point Lengkong, -6.94103, 107.628561
Service Point Rajawali Timur Andir, -6.914944, 107.582977
